name,pos,scale,Rotation,,,,,,
Tx_Box(Clone),14.69,1,-11.41,1,1,1,0,0,0
Tx_Box(Clone),14.69,1,-10.41,1,1,1,0,0,0
Tx_Box(Clone),14.69,1,-9.41,1,1,1,0,0,0
Tx_Box(Clone),14.69,1,-8.41,1,1,1,0,0,0
Tx_Box(Clone),14.69,1,-7.41,1,1,1,0,0,0
Tx_Box(Clone),14.69,1,-6.41,1,1,1,0,0,0
Tx_Box(Clone),14.69,1,-5.41,1,1,1,0,0,0
Tx_Box(Clone),14.69,1,-4.41,1,1,1,0,0,0
Tx_Box(Clone),14.69,1,-3.41,1,1,1,0,0,0
Tx_Box(Clone),14.69,1,-2.41,1,1,1,0,0,0
Tx_Box(Clone),14.69,1,-1.41,1,1,1,0,0,0
Tx_Box(Clone),14.69,1,-0.4100003,1,1,1,0,0,0
Tx_Box(Clone),14.69,1,0.5899997,1,1,1,0,0,0
Tx_Box(Clone),14.69,1,1.59,1,1,1,0,0,0
Tx_Box(Clone),14.69,1,2.59,1,1,1,0,0,0
Tx_Box(Clone),15.69,1,-11.41,1,1,1,0,0,0
Tx_Box(Clone),15.69,1,-10.41,1,1,1,0,0,0
Tx_Box(Clone),15.69,1,-9.41,1,1,1,0,0,0
Tx_Box(Clone),15.69,1,-8.41,1,1,1,0,0,0
Tx_Box(Clone),15.69,1,-7.41,1,1,1,0,0,0
Tx_Box(Clone),15.69,1,-6.41,1,1,1,0,0,0
Tx_Box(Clone),15.69,1,-5.41,1,1,1,0,0,0
Tx_Box(Clone),15.69,1,-4.41,1,1,1,0,0,0
Tx_Box(Clone),15.69,1,-3.41,1,1,1,0,0,0
Tx_Box(Clone),15.69,1,-2.41,1,1,1,0,0,0
Tx_Box(Clone),15.69,1,-1.41,1,1,1,0,0,0
Tx_Box(Clone),15.69,1,-0.4100003,1,1,1,0,0,0
Tx_Box(Clone),15.69,1,0.5899997,1,1,1,0,0,0
Tx_Box(Clone),15.69,1,1.59,1,1,1,0,0,0
Tx_Box(Clone),15.69,1,2.59,1,1,1,0,0,0
Tx_Box(Clone),16.69,1,-11.41,1,1,1,0,0,0
Tx_Box(Clone),16.69,1,-10.41,1,1,1,0,0,0
Tx_Box(Clone),16.69,1,-9.41,1,1,1,0,0,0
Tx_Box(Clone),16.69,1,-8.41,1,1,1,0,0,0
Tx_Box(Clone),16.69,1,-7.41,1,1,1,0,0,0
Tx_Box(Clone),16.69,1,-6.41,1,1,1,0,0,0
Tx_Box(Clone),16.69,1,-5.41,1,1,1,0,0,0
Tx_Box(Clone),16.69,1,-4.41,1,1,1,0,0,0
Tx_Box(Clone),16.69,1,-3.41,1,1,1,0,0,0
Tx_Box(Clone),16.69,1,-2.41,1,1,1,0,0,0
Tx_Box(Clone),16.69,1,-1.41,1,1,1,0,0,0
Tx_Box(Clone),16.69,1,-0.4100003,1,1,1,0,0,0
Tx_Box(Clone),16.69,1,0.5899997,1,1,1,0,0,0
Tx_Box(Clone),16.69,1,1.59,1,1,1,0,0,0
Tx_Box(Clone),16.69,1,2.59,1,1,1,0,0,0
Tx_Box(Clone),3.64,1,-1.43,1,1,1,0,0,0
Tx_Box(Clone),3.64,1,-0.43,1,1,1,0,0,0
Tx_Box(Clone),3.64,1,0.57,1,1,1,0,0,0
Tx_Box(Clone),4.64,1,-1.43,1,1,1,0,0,0
Tx_Box(Clone),4.64,1,-0.43,1,1,1,0,0,0
Tx_Box(Clone),4.64,1,0.57,1,1,1,0,0,0
Tx_Box(Clone),5.64,1,-1.43,1,1,1,0,0,0
Tx_Box(Clone),5.64,1,-0.43,1,1,1,0,0,0
Tx_Box(Clone),5.64,1,0.57,1,1,1,0,0,0
Tx_Box(Clone),6.64,1,-1.43,1,1,1,0,0,0
Tx_Box(Clone),6.64,1,-0.43,1,1,1,0,0,0
Tx_Box(Clone),6.64,1,0.57,1,1,1,0,0,0
Tx_Box(Clone),7.64,1,-1.43,1,1,1,0,0,0
Tx_Box(Clone),7.64,1,-0.43,1,1,1,0,0,0
Tx_Box(Clone),7.64,1,0.57,1,1,1,0,0,0
Tx_Box(Clone),8.64,1,-1.43,1,1,1,0,0,0
Tx_Box(Clone),8.64,1,-0.43,1,1,1,0,0,0
Tx_Box(Clone),8.64,1,0.57,1,1,1,0,0,0
Tx_Box(Clone),9.64,1,-1.43,1,1,1,0,0,0
Tx_Box(Clone),9.64,1,-0.43,1,1,1,0,0,0
Tx_Box(Clone),9.64,1,0.57,1,1,1,0,0,0
Tx_Box(Clone),10.64,1,-1.43,1,1,1,0,0,0
Tx_Box(Clone),10.64,1,-0.43,1,1,1,0,0,0
Tx_Box(Clone),10.64,1,0.57,1,1,1,0,0,0
Tx_Box(Clone),11.64,1,-1.43,1,1,1,0,0,0
Tx_Box(Clone),11.64,1,-0.43,1,1,1,0,0,0
Tx_Box(Clone),11.64,1,0.57,1,1,1,0,0,0
Tx_Box(Clone),12.64,1,-1.43,1,1,1,0,0,0
Tx_Box(Clone),12.64,1,-0.43,1,1,1,0,0,0
Tx_Box(Clone),12.64,1,0.57,1,1,1,0,0,0
Tx_Box(Clone),2.900001,1,2.61,1,1,1,0,0,0
Tx_Box(Clone),2.900001,1,3.61,1,1,1,0,0,0
Tx_Box(Clone),2.900001,1,4.61,1,1,1,0,0,0
Tx_Box(Clone),2.900001,1,5.61,1,1,1,0,0,0
Tx_Box(Clone),2.900001,1,6.61,1,1,1,0,0,0
Tx_Box(Clone),2.900001,1,7.61,1,1,1,0,0,0
Tx_Box(Clone),2.900001,1,8.61,1,1,1,0,0,0
Tx_Box(Clone),2.900001,1,9.61,1,1,1,0,0,0
Tx_Box(Clone),2.900001,1,10.61,1,1,1,0,0,0
Tx_Box(Clone),2.900001,1,11.61,1,1,1,0,0,0
Tx_Box(Clone),2.900001,1,12.61,1,1,1,0,0,0
Tx_Box(Clone),2.900001,1,13.61,1,1,1,0,0,0
Tx_Box(Clone),2.900001,1,14.61,1,1,1,0,0,0
Tx_Box(Clone),2.900001,1,15.61,1,1,1,0,0,0
Tx_Box(Clone),2.900001,1,16.61,1,1,1,0,0,0
Tx_Box(Clone),3.900001,1,2.61,1,1,1,0,0,0
Tx_Box(Clone),3.900001,1,3.61,1,1,1,0,0,0
Tx_Box(Clone),3.900001,1,4.61,1,1,1,0,0,0
Tx_Box(Clone),3.900001,1,5.61,1,1,1,0,0,0
Tx_Box(Clone),3.900001,1,6.61,1,1,1,0,0,0
Tx_Box(Clone),3.900001,1,7.61,1,1,1,0,0,0
Tx_Box(Clone),3.900001,1,8.61,1,1,1,0,0,0
Tx_Box(Clone),3.900001,1,9.61,1,1,1,0,0,0
Tx_Box(Clone),3.900001,1,10.61,1,1,1,0,0,0
Tx_Box(Clone),3.900001,1,11.61,1,1,1,0,0,0
Tx_Box(Clone),3.900001,1,12.61,1,1,1,0,0,0
Tx_Box(Clone),3.900001,1,13.61,1,1,1,0,0,0
Tx_Box(Clone),3.900001,1,14.61,1,1,1,0,0,0
Tx_Box(Clone),3.900001,1,15.61,1,1,1,0,0,0
Tx_Box(Clone),3.900001,1,16.61,1,1,1,0,0,0
Tx_Box(Clone),4.900001,1,2.61,1,1,1,0,0,0
Tx_Box(Clone),4.900001,1,3.61,1,1,1,0,0,0
Tx_Box(Clone),4.900001,1,4.61,1,1,1,0,0,0
Tx_Box(Clone),4.900001,1,5.61,1,1,1,0,0,0
Tx_Box(Clone),4.900001,1,6.61,1,1,1,0,0,0
Tx_Box(Clone),4.900001,1,7.61,1,1,1,0,0,0
Tx_Box(Clone),4.900001,1,8.61,1,1,1,0,0,0
Tx_Box(Clone),4.900001,1,9.61,1,1,1,0,0,0
Tx_Box(Clone),4.900001,1,10.61,1,1,1,0,0,0
Tx_Box(Clone),4.900001,1,11.61,1,1,1,0,0,0
Tx_Box(Clone),4.900001,1,12.61,1,1,1,0,0,0
Tx_Box(Clone),4.900001,1,13.61,1,1,1,0,0,0
Tx_Box(Clone),4.900001,1,14.61,1,1,1,0,0,0
Tx_Box(Clone),4.900001,1,15.61,1,1,1,0,0,0
Tx_Box(Clone),4.900001,1,16.61,1,1,1,0,0,0
Tx_Box(Clone),-20.7,1,6.92,1,1,1,0,0,0
Tx_Box(Clone),-20.7,1,7.92,1,1,1,0,0,0
Tx_Box(Clone),-20.7,1,8.92,1,1,1,0,0,0
Tx_Box(Clone),-20.7,1,9.92,1,1,1,0,0,0
Tx_Box(Clone),-20.7,1,10.92,1,1,1,0,0,0
Tx_Box(Clone),-20.7,1,11.92,1,1,1,0,0,0
Tx_Box(Clone),-20.7,1,12.92,1,1,1,0,0,0
Tx_Box(Clone),-20.7,1,13.92,1,1,1,0,0,0
Tx_Box(Clone),-20.7,1,14.92,1,1,1,0,0,0
Tx_Box(Clone),-20.7,1,15.92,1,1,1,0,0,0
Tx_Box(Clone),-20.7,1,16.92,1,1,1,0,0,0
Tx_Box(Clone),-20.7,1,17.92,1,1,1,0,0,0
Tx_Box(Clone),-20.7,1,18.92,1,1,1,0,0,0
Tx_Box(Clone),-20.7,1,19.92,1,1,1,0,0,0
Tx_Box(Clone),-20.7,1,20.92,1,1,1,0,0,0
Tx_Box(Clone),-19.7,1,6.92,1,1,1,0,0,0
Tx_Box(Clone),-19.7,1,7.92,1,1,1,0,0,0
Tx_Box(Clone),-19.7,1,8.92,1,1,1,0,0,0
Tx_Box(Clone),-19.7,1,9.92,1,1,1,0,0,0
Tx_Box(Clone),-19.7,1,10.92,1,1,1,0,0,0
Tx_Box(Clone),-19.7,1,11.92,1,1,1,0,0,0
Tx_Box(Clone),-19.7,1,12.92,1,1,1,0,0,0
Tx_Box(Clone),-19.7,1,13.92,1,1,1,0,0,0
Tx_Box(Clone),-19.7,1,14.92,1,1,1,0,0,0
Tx_Box(Clone),-19.7,1,15.92,1,1,1,0,0,0
Tx_Box(Clone),-19.7,1,16.92,1,1,1,0,0,0
Tx_Box(Clone),-19.7,1,17.92,1,1,1,0,0,0
Tx_Box(Clone),-19.7,1,18.92,1,1,1,0,0,0
Tx_Box(Clone),-19.7,1,19.92,1,1,1,0,0,0
Tx_Box(Clone),-19.7,1,20.92,1,1,1,0,0,0
Tx_Box(Clone),-18.7,1,11.92,1,1,1,0,0,0
Tx_Box(Clone),-17.7,1,11.92,1,1,1,0,0,0
Tx_Box(Clone),-16.7,1,11.92,1,1,1,0,0,0
Tx_Box(Clone),-15.7,1,11.92,1,1,1,0,0,0
Tx_Box(Clone),-14.7,1,11.92,1,1,1,0,0,0
Tx_Box(Clone),-18.702,1,20.92,1,1,1,0,0,0
Tx_Box(Clone),-17.702,1,20.92,1,1,1,0,0,0
Tx_Box(Clone),-16.702,1,20.92,1,1,1,0,0,0
Tx_Box(Clone),-15.702,1,20.92,1,1,1,0,0,0
Tx_Box(Clone),-14.702,1,20.92,1,1,1,0,0,0
Tx_Box(Clone),-14.7,1,12.92,1,1,1,0,0,0
Tx_Box(Clone),-14.7,1,13.92,1,1,1,0,0,0
Tx_Box(Clone),-14.7,1,14.92,1,1,1,0,0,0
Tx_Box(Clone),-14.7,1,15.92,1,1,1,0,0,0
Tx_Box(Clone),-14.7,1,16.92,1,1,1,0,0,0
Tx_Box(Clone),-14.7,1,17.92,1,1,1,0,0,0
Tx_Box(Clone),-14.7,1,18.92,1,1,1,0,0,0
Tx_Box(Clone),-14.7,1,19.92,1,1,1,0,0,0
Tx_Box(Clone),-18.705,2,11.93,1,1,1,0,0,0
Tx_Box(Clone),-18.705,2,12.93,1,1,1,0,0,0
Tx_Box(Clone),-18.705,2,13.93,1,1,1,0,0,0
Tx_Box(Clone),-18.705,2,14.93,1,1,1,0,0,0
Tx_Box(Clone),-18.705,2,15.93,1,1,1,0,0,0
Tx_Box(Clone),-18.705,2,16.93,1,1,1,0,0,0
Tx_Box(Clone),-18.705,2,17.93,1,1,1,0,0,0
Tx_Box(Clone),-18.705,2,18.93,1,1,1,0,0,0
Tx_Box(Clone),-18.705,2,19.93,1,1,1,0,0,0
Tx_Box(Clone),-18.705,2,20.93,1,1,1,0,0,0
Tx_Box(Clone),-17.705,2,11.93,1,1,1,0,0,0
Tx_Box(Clone),-17.705,2,12.93,1,1,1,0,0,0
Tx_Box(Clone),-17.705,2,13.93,1,1,1,0,0,0
Tx_Box(Clone),-17.705,2,14.93,1,1,1,0,0,0
Tx_Box(Clone),-17.705,2,15.93,1,1,1,0,0,0
Tx_Box(Clone),-17.705,2,16.93,1,1,1,0,0,0
Tx_Box(Clone),-17.705,2,17.93,1,1,1,0,0,0
Tx_Box(Clone),-17.705,2,18.93,1,1,1,0,0,0
Tx_Box(Clone),-17.705,2,19.93,1,1,1,0,0,0
Tx_Box(Clone),-17.705,2,20.93,1,1,1,0,0,0
Tx_Box(Clone),-16.705,2,11.93,1,1,1,0,0,0
Tx_Box(Clone),-16.705,2,12.93,1,1,1,0,0,0
Tx_Box(Clone),-16.705,2,13.93,1,1,1,0,0,0
Tx_Box(Clone),-16.705,2,14.93,1,1,1,0,0,0
Tx_Box(Clone),-16.705,2,15.93,1,1,1,0,0,0
Tx_Box(Clone),-16.705,2,16.93,1,1,1,0,0,0
Tx_Box(Clone),-16.705,2,17.93,1,1,1,0,0,0
Tx_Box(Clone),-16.705,2,18.93,1,1,1,0,0,0
Tx_Box(Clone),-16.705,2,19.93,1,1,1,0,0,0
Tx_Box(Clone),-16.705,2,20.93,1,1,1,0,0,0
Tx_Box(Clone),-15.705,2,11.93,1,1,1,0,0,0
Tx_Box(Clone),-15.705,2,12.93,1,1,1,0,0,0
Tx_Box(Clone),-15.705,2,13.93,1,1,1,0,0,0
Tx_Box(Clone),-15.705,2,14.93,1,1,1,0,0,0
Tx_Box(Clone),-15.705,2,15.93,1,1,1,0,0,0
Tx_Box(Clone),-15.705,2,16.93,1,1,1,0,0,0
Tx_Box(Clone),-15.705,2,17.93,1,1,1,0,0,0
Tx_Box(Clone),-15.705,2,18.93,1,1,1,0,0,0
Tx_Box(Clone),-15.705,2,19.93,1,1,1,0,0,0
Tx_Box(Clone),-15.705,2,20.93,1,1,1,0,0,0
Tx_Box(Clone),-14.705,2,11.93,1,1,1,0,0,0
Tx_Box(Clone),-14.705,2,12.93,1,1,1,0,0,0
Tx_Box(Clone),-14.705,2,13.93,1,1,1,0,0,0
Tx_Box(Clone),-14.705,2,14.93,1,1,1,0,0,0
Tx_Box(Clone),-14.705,2,15.93,1,1,1,0,0,0
Tx_Box(Clone),-14.705,2,16.93,1,1,1,0,0,0
Tx_Box(Clone),-14.705,2,17.93,1,1,1,0,0,0
Tx_Box(Clone),-14.705,2,18.93,1,1,1,0,0,0
Tx_Box(Clone),-14.705,2,19.93,1,1,1,0,0,0
Tx_Box(Clone),-14.705,2,20.93,1,1,1,0,0,0
Tx_Box(Clone),-9.7,1,-7.8,1,1,1,0,0,0
Tx_Box(Clone),-9.7,1,-6.8,1,1,1,0,0,0
Tx_Box(Clone),-9.7,1,-5.8,1,1,1,0,0,0
Tx_Box(Clone),-9.7,1,-4.8,1,1,1,0,0,0
Tx_Box(Clone),-9.7,1,-3.8,1,1,1,0,0,0
Tx_Box(Clone),-8.7,1,-7.8,1,1,1,0,0,0
Tx_Box(Clone),-8.7,1,-6.8,1,1,1,0,0,0
Tx_Box(Clone),-8.7,1,-5.8,1,1,1,0,0,0
Tx_Box(Clone),-8.7,1,-4.8,1,1,1,0,0,0
Tx_Box(Clone),-8.7,1,-3.8,1,1,1,0,0,0
Tx_Box(Clone),-7.7,1,-7.8,1,1,1,0,0,0
Tx_Box(Clone),-7.7,1,-6.8,1,1,1,0,0,0
Tx_Box(Clone),-7.7,1,-5.8,1,1,1,0,0,0
Tx_Box(Clone),-7.7,1,-4.8,1,1,1,0,0,0
Tx_Box(Clone),-7.7,1,-3.8,1,1,1,0,0,0
Tx_Box(Clone),-23.29,1,-10.82,1,1,1,0,0,0
Tx_Box(Clone),-23.29,1,-9.82,1,1,1,0,0,0
Tx_Box(Clone),-23.29,1,-8.82,1,1,1,0,0,0
