name,pos,scale,Rotation,,,,,,
Tx_Box(Clone),-19.24,1,-7.76,1,1,1,0,0,0
Tx_Box(Clone),-19.24,1,-6.76,1,1,1,0,0,0
Tx_Box(Clone),-19.24,1,-5.76,1,1,1,0,0,0
Tx_Box(Clone),-19.24,1,-4.76,1,1,1,0,0,0
Tx_Box(Clone),-19.24,1,-3.76,1,1,1,0,0,0
Tx_Box(Clone),-19.24,1,-2.76,1,1,1,0,0,0
Tx_Box(Clone),-19.24,1,-1.76,1,1,1,0,0,0
Tx_Box(Clone),-19.24,1,-0.7600002,1,1,1,0,0,0
Tx_Box(Clone),-19.24,1,0.2399998,1,1,1,0,0,0
Tx_Box(Clone),-19.24,1,1.24,1,1,1,0,0,0
Tx_Box(Clone),-18.24,1,-7.76,1,1,1,0,0,0
Tx_Box(Clone),-18.24,1,-6.76,1,1,1,0,0,0
Tx_Box(Clone),-18.24,1,-5.76,1,1,1,0,0,0
Tx_Box(Clone),-18.24,1,-4.76,1,1,1,0,0,0
Tx_Box(Clone),-18.24,1,-3.76,1,1,1,0,0,0
Tx_Box(Clone),-18.24,1,-2.76,1,1,1,0,0,0
Tx_Box(Clone),-18.24,1,-1.76,1,1,1,0,0,0
Tx_Box(Clone),-18.24,1,-0.7600002,1,1,1,0,0,0
Tx_Box(Clone),-18.24,1,0.2399998,1,1,1,0,0,0
Tx_Box(Clone),-18.24,1,1.24,1,1,1,0,0,0
Tx_Box(Clone),4.72,2,3.015,1,1,1,0,0,0
Tx_Box(Clone),-25.476,1.181,-25.543,1,1,1,5.934119,0,0
Tx_Box(Clone),-25.469,1.867,-23.661,1,1,1,5.934119,0,0
Tx_Box(Clone),-7.28,1,15.49,1,1,1,0,0,0
Tx_Box(Clone),-7.28,1,16.49,1,1,1,0,0,0
Tx_Box(Clone),-6.28,1,15.49,1,1,1,0,0,0
Tx_Box(Clone),-6.28,1,16.49,1,1,1,0,0,0
Tx_Box(Clone),-5.28,1,15.49,1,1,1,0,0,0
Tx_Box(Clone),-5.28,1,16.49,1,1,1,0,0,0
Tx_Box(Clone),-4.28,1,15.49,1,1,1,0,0,0
Tx_Box(Clone),-4.28,1,16.49,1,1,1,0,0,0
Tx_Box(Clone),-3.28,1,15.49,1,1,1,0,0,0
Tx_Box(Clone),-3.28,1,16.49,1,1,1,0,0,0
Tx_Box(Clone),-2.28,1,15.49,1,1,1,0,0,0
Tx_Box(Clone),-2.28,1,16.49,1,1,1,0,0,0
Tx_Box(Clone),-1.28,1,15.49,1,1,1,0,0,0
Tx_Box(Clone),-1.28,1,16.49,1,1,1,0,0,0
Tx_Box(Clone),-0.2800002,1,15.49,1,1,1,0,0,0
Tx_Box(Clone),-0.2800002,1,16.49,1,1,1,0,0,0
Tx_Box(Clone),0.7199998,1,15.49,1,1,1,0,0,0
Tx_Box(Clone),0.7199998,1,16.49,1,1,1,0,0,0
Tx_Box(Clone),1.72,1,15.49,1,1,1,0,0,0
Tx_Box(Clone),1.72,1,16.49,1,1,1,0,0,0
Tx_Box(Clone),2.72,1,15.49,1,1,1,0,0,0
Tx_Box(Clone),2.72,1,16.49,1,1,1,0,0,0
Tx_Box(Clone),3.72,1,15.49,1,1,1,0,0,0
Tx_Box(Clone),3.72,1,16.49,1,1,1,0,0,0
Tx_Box(Clone),4.72,1,15.49,1,1,1,0,0,0
Tx_Box(Clone),4.72,1,16.49,1,1,1,0,0,0
Tx_Box(Clone),5.72,1,15.49,1,1,1,0,0,0
Tx_Box(Clone),5.72,1,16.49,1,1,1,0,0,0
Tx_Box(Clone),6.72,1,15.49,1,1,1,0,0,0
Tx_Box(Clone),6.72,1,16.49,1,1,1,0,0,0
Tx_Box(Clone),7.72,1,15.49,1,1,1,0,0,0
Tx_Box(Clone),7.72,1,16.49,1,1,1,0,0,0
Tx_Box(Clone),8.719999,1,15.49,1,1,1,0,0,0
Tx_Box(Clone),8.719999,1,16.49,1,1,1,0,0,0
Tx_Box(Clone),9.719999,1,15.49,1,1,1,0,0,0
Tx_Box(Clone),9.719999,1,16.49,1,1,1,0,0,0
Tx_Box(Clone),10.72,1,15.49,1,1,1,0,0,0
Tx_Box(Clone),10.72,1,16.49,1,1,1,0,0,0
Tx_Box(Clone),11.72,1,15.49,1,1,1,0,0,0
Tx_Box(Clone),11.72,1,16.49,1,1,1,0,0,0
Tx_Box(Clone),3.829999,1,8.45,1,1,1,0,0,0
Tx_Box(Clone),3.829999,1,9.45,1,1,1,0,0,0
Tx_Box(Clone),3.829999,1,10.45,1,1,1,0,0,0
Tx_Box(Clone),3.829999,1,11.45,1,1,1,0,0,0
Tx_Box(Clone),3.829999,1,12.45,1,1,1,0,0,0
Tx_Box(Clone),3.829999,1,13.45,1,1,1,0,0,0
Tx_Box(Clone),4.829999,1,8.45,1,1,1,0,0,0
Tx_Box(Clone),4.829999,1,9.45,1,1,1,0,0,0
Tx_Box(Clone),4.829999,1,10.45,1,1,1,0,0,0
Tx_Box(Clone),4.829999,1,11.45,1,1,1,0,0,0
Tx_Box(Clone),4.829999,1,12.45,1,1,1,0,0,0
Tx_Box(Clone),4.829999,1,13.45,1,1,1,0,0,0
Tx_Box(Clone),4.712999,1.176,0.3380003,1,1,1,5.934119,0,0
Tx_Box(Clone),3.36,1,-27.36,1,1,1,0,0,0
Tx_Box(Clone),3.36,1,-26.36,1,1,1,0,0,0
Tx_Box(Clone),4.36,1,-27.36,1,1,1,0,0,0
Tx_Box(Clone),4.36,1,-26.36,1,1,1,0,0,0
Tx_Box(Clone),5.36,1,-27.36,1,1,1,0,0,0
Tx_Box(Clone),5.36,1,-26.36,1,1,1,0,0,0
Tx_Box(Clone),6.36,1,-27.36,1,1,1,0,0,0
Tx_Box(Clone),6.36,1,-26.36,1,1,1,0,0,0
Tx_Box(Clone),7.36,1,-27.36,1,1,1,0,0,0
Tx_Box(Clone),7.36,1,-26.36,1,1,1,0,0,0
Tx_Box(Clone),8.36,1,-27.36,1,1,1,0,0,0
Tx_Box(Clone),8.36,1,-26.36,1,1,1,0,0,0
Tx_Box(Clone),9.36,1,-27.36,1,1,1,0,0,0
Tx_Box(Clone),9.36,1,-26.36,1,1,1,0,0,0
Tx_Box(Clone),10.36,1,-27.36,1,1,1,0,0,0
Tx_Box(Clone),10.36,1,-26.36,1,1,1,0,0,0
Tx_Box(Clone),11.36,1,-27.36,1,1,1,0,0,0
Tx_Box(Clone),11.36,1,-26.36,1,1,1,0,0,0
Tx_Box(Clone),12.36,1,-27.36,1,1,1,0,0,0
Tx_Box(Clone),12.36,1,-26.36,1,1,1,0,0,0
Tx_Box(Clone),11.331,1.525,-25.004,1,1,1,5.934119,0,0
Tx_Box(Clone),17.593,0.177,-10.839,1,1,1,5.934119,0,0
Tx_Box(Clone),-19.2,0.521,-9.5,1,1,1,5.934119,0,0
