name,pos,scale,Rotation,,,,,,
Tx_Box(Clone),-4.55,0.5,-0.07999998,1,1,1,0,0,0
Tx_Box(Clone),-4.55,0.5,0.92,1,1,1,0,0,0
Tx_Box(Clone),-4.55,0.5,1.92,1,1,1,0,0,0
Tx_Box(Clone),-3.55,0.5,-0.07999998,1,1,1,0,0,0
Tx_Box(Clone),-3.55,0.5,0.92,1,1,1,0,0,0
Tx_Box(Clone),-3.55,0.5,1.92,1,1,1,0,0,0
Tx_Box(Clone),-2.55,0.5,-0.07999998,1,1,1,0,0,0
Tx_Box(Clone),-2.55,0.5,0.92,1,1,1,0,0,0
Tx_Box(Clone),-2.55,0.5,1.92,1,1,1,0,0,0
Tx_Box(Clone),-1.55,0.5,-0.07999998,1,1,1,0,0,0
Tx_Box(Clone),-1.55,0.5,0.92,1,1,1,0,0,0
Tx_Box(Clone),-1.55,0.5,1.92,1,1,1,0,0,0
Tx_Box(Clone),-0.55,0.5,-0.07999998,1,1,1,0,0,0
Tx_Box(Clone),-0.55,0.5,0.92,1,1,1,0,0,0
Tx_Box(Clone),-0.55,0.5,1.92,1,1,1,0,0,0
Tx_Box(Clone),-5.29,0.5,-7.98,1,1,1,0,0,0
Tx_Box(Clone),-5.29,0.5,-6.98,1,1,1,0,0,0
Tx_Box(Clone),-5.29,0.5,-5.98,1,1,1,0,0,0
Tx_Box(Clone),-5.29,0.5,-4.98,1,1,1,0,0,0
Tx_Box(Clone),-5.29,0.5,-3.98,1,1,1,0,0,0
Tx_Box(Clone),-4.29,0.5,-7.98,1,1,1,0,0,0
Tx_Box(Clone),-4.29,0.5,-6.98,1,1,1,0,0,0
Tx_Box(Clone),-4.29,0.5,-5.98,1,1,1,0,0,0
Tx_Box(Clone),-4.29,0.5,-4.98,1,1,1,0,0,0
Tx_Box(Clone),-4.29,0.5,-3.98,1,1,1,0,0,0
Tx_Box(Clone),-3.29,0.5,-7.98,1,1,1,0,0,0
Tx_Box(Clone),-3.29,0.5,-6.98,1,1,1,0,0,0
Tx_Box(Clone),-3.29,0.5,-5.98,1,1,1,0,0,0
Tx_Box(Clone),-3.29,0.5,-4.98,1,1,1,0,0,0
Tx_Box(Clone),-3.29,0.5,-3.98,1,1,1,0,0,0
Tx_Box(Clone),-5.833,0.5,3.76,1,1,1,0,0,0
Tx_Box(Clone),-5.833,0.5,4.76,1,1,1,0,0,0
Tx_Box(Clone),-5.833,0.5,5.76,1,1,1,0,0,0
Tx_Box(Clone),-4.833,0.5,3.76,1,1,1,0,0,0
Tx_Box(Clone),-4.833,0.5,4.76,1,1,1,0,0,0
Tx_Box(Clone),-4.833,0.5,5.76,1,1,1,0,0,0
Tx_Box(Clone),-3.833,0.5,3.76,1,1,1,0,0,0
