name,pos,scale,Rotation,,,,,,
Tx_Box(Clone),-28.81,2,0.9300003,1,1,1,0,0,0
Tx_Box(Clone),-26.14,1.176,0.9300003,1,1,1,0,0,5.934119
Tx_Box(Clone),-27.078,1.518,0.9300003,1,1,1,0,0,5.934119
Tx_Box(Clone),-28.018,1.861,0.9300003,1,1,1,0,0,5.934119
Tx_Box(Clone),-13.673,0.182,1.340001,1,1,1,0,0,5.934119
Tx_Box(Clone),-14.611,0.524,1.340001,1,1,1,0,0,5.934119
Tx_Box(Clone),-15.551,0.867,1.340001,1,1,1,0,0,5.934119
Tx_Box(Clone),2.54,1.529,-9.17,1,1,1,5.934119,0,0
Tx_Box(Clone),2.54,1.19,-10.11,1,1,1,5.934119,0,0
Tx_Box(Clone),2.54,2,0.4100008,1,1,1,0,0,0
Tx_Box(Clone),-0.1360002,1.171,0.4100008,1,1,1,0,0,0.3490658
Tx_Box(Clone),0.8009996,1.515,0.4100008,1,1,1,0,0,0.3490658
Tx_Box(Clone),1.742,1.858,0.4100008,1,1,1,0,0,0.3490658
Tx_Box(Clone),-1.887,0.18,-15.84,1,1,1,0,0,0.3490658
Tx_Box(Clone),-0.9500003,0.524,-15.84,1,1,1,0,0,0.3490658
Tx_Box(Clone),-0.009000301,0.867,-15.84,1,1,1,0,0,0.3490658
Tx_Box(Clone),-28.82,2,-9.039999,1,1,1,0,0,0
Tx_Box(Clone),-28.82,2,-8.039999,1,1,1,0,0,0
Tx_Box(Clone),-28.82,2,-7.039999,1,1,1,0,0,0
Tx_Box(Clone),-28.82,2,-6.039999,1,1,1,0,0,0
Tx_Box(Clone),-28.82,2,-5.039999,1,1,1,0,0,0
Tx_Box(Clone),-28.82,2,-4.039999,1,1,1,0,0,0
Tx_Box(Clone),-28.82,2,-3.039999,1,1,1,0,0,0
Tx_Box(Clone),-28.82,2,-2.039999,1,1,1,0,0,0
Tx_Box(Clone),-28.82,2,-1.039999,1,1,1,0,0,0
Tx_Box(Clone),-28.82,2,-0.03999949,1,1,1,0,0,0
Tx_Box(Clone),-27.82,2,-9.039999,1,1,1,0,0,0
Tx_Box(Clone),-27.82,2,-8.039999,1,1,1,0,0,0
