name,pos,scale,Rotation,,,,,,
Tx_Box(Clone),7.005,0.5200001,-8.6,1,1,1,0,0,5.934119
Tx_Box(Clone),-6.41,0.5,6.664,1,1,1,0,0,0
Tx_Box(Clone),-6.41,0.5,7.664,1,1,1,0,0,0
Tx_Box(Clone),-5.41,0.5,6.664,1,1,1,0,0,0
Tx_Box(Clone),-5.41,0.5,7.664,1,1,1,0,0,0
Tx_Box(Clone),-4.41,0.5,6.664,1,1,1,0,0,0
Tx_Box(Clone),-4.41,0.5,7.664,1,1,1,0,0,0
Tx_Box(Clone),-3.41,0.5,6.664,1,1,1,0,0,0
Tx_Box(Clone),-3.41,0.5,7.664,1,1,1,0,0,0
Tx_Box(Clone),-2.41,0.5,6.664,1,1,1,0,0,0
Tx_Box(Clone),-2.41,0.5,7.664,1,1,1,0,0,0
Tx_Box(Clone),-1.41,0.5,6.664,1,1,1,0,0,0
Tx_Box(Clone),-1.41,0.5,7.664,1,1,1,0,0,0
Tx_Box(Clone),-0.4100001,0.5,6.664,1,1,1,0,0,0
Tx_Box(Clone),-0.4100001,0.5,7.664,1,1,1,0,0,0
Tx_Box(Clone),0.5899999,0.5,6.664,1,1,1,0,0,0
Tx_Box(Clone),0.5899999,0.5,7.664,1,1,1,0,0,0
Tx_Box(Clone),-6.41,0.5,6.664,1,1,1,0,0,0
Tx_Box(Clone),-6.41,0.5,7.664,1,1,1,0,0,0
Tx_Box(Clone),-5.41,0.5,6.664,1,1,1,0,0,0
Tx_Box(Clone),-5.41,0.5,7.664,1,1,1,0,0,0
Tx_Box(Clone),-4.41,0.5,6.664,1,1,1,0,0,0
Tx_Box(Clone),-4.41,0.5,7.664,1,1,1,0,0,0
Tx_Box(Clone),-3.41,0.5,6.664,1,1,1,0,0,0
Tx_Box(Clone),-3.41,0.5,7.664,1,1,1,0,0,0
Tx_Box(Clone),-2.41,0.5,6.664,1,1,1,0,0,0
Tx_Box(Clone),-2.41,0.5,7.664,1,1,1,0,0,0
Tx_Box(Clone),-1.41,0.5,6.664,1,1,1,0,0,0
Tx_Box(Clone),-1.41,0.5,7.664,1,1,1,0,0,0
Tx_Box(Clone),-0.4100001,0.5,6.664,1,1,1,0,0,0
Tx_Box(Clone),-0.4100001,0.5,7.664,1,1,1,0,0,0
Tx_Box(Clone),0.5899999,0.5,6.664,1,1,1,0,0,0
Tx_Box(Clone),0.5899999,0.5,7.664,1,1,1,0,0,0
Tx_Box(Clone),6.064,0.863,-8.6,1,1,1,0,0,5.934119
Tx_Box(Clone),7.944,0.179,-8.6,1,1,1,0,0,5.934119
Tx_Box(Clone),5.08,1,1.437,1,1,1,0,0,0
Tx_Box(Clone),5.08,1,2.437,1,1,1,0,0,0
Tx_Box(Clone),5.08,1,3.437,1,1,1,0,0,0
Tx_Box(Clone),5.08,1,4.437,1,1,1,0,0,0
Tx_Box(Clone),6.08,1,1.437,1,1,1,0,0,0
Tx_Box(Clone),6.08,1,2.437,1,1,1,0,0,0
Tx_Box(Clone),6.08,1,3.437,1,1,1,0,0,0
Tx_Box(Clone),6.08,1,4.437,1,1,1,0,0,0
Tx_Box(Clone),4.06,0.5,5.443,1,1,1,0,0,0
Tx_Box(Clone),4.06,0.5,6.443,1,1,1,0,0,0
Tx_Box(Clone),4.06,0.5,7.443,1,1,1,0,0,0
Tx_Box(Clone),4.06,0.5,8.443,1,1,1,0,0,0
Tx_Box(Clone),4.06,0.5,9.443,1,1,1,0,0,0
Tx_Box(Clone),5.06,0.5,5.443,1,1,1,0,0,0
Tx_Box(Clone),5.06,0.5,6.443,1,1,1,0,0,0
Tx_Box(Clone),5.06,0.5,7.443,1,1,1,0,0,0
Tx_Box(Clone),5.06,0.5,8.443,1,1,1,0,0,0
Tx_Box(Clone),5.06,0.5,9.443,1,1,1,0,0,0
Tx_Box(Clone),6.06,0.5,5.443,1,1,1,0,0,0
Tx_Box(Clone),6.06,0.5,6.443,1,1,1,0,0,0
Tx_Box(Clone),6.06,0.5,7.443,1,1,1,0,0,0
Tx_Box(Clone),6.06,0.5,8.443,1,1,1,0,0,0
Tx_Box(Clone),6.06,0.5,9.443,1,1,1,0,0,0
Tx_Box(Clone),7.06,0.5,5.443,1,1,1,0,0,0
Tx_Box(Clone),7.06,0.5,6.443,1,1,1,0,0,0
Tx_Box(Clone),7.06,0.5,7.443,1,1,1,0,0,0
Tx_Box(Clone),7.06,0.5,8.443,1,1,1,0,0,0
Tx_Box(Clone),7.06,0.5,9.443,1,1,1,0,0,0
Tx_Box(Clone),8.059999,0.5,5.443,1,1,1,0,0,0
Tx_Box(Clone),8.059999,0.5,6.443,1,1,1,0,0,0
Tx_Box(Clone),8.059999,0.5,7.443,1,1,1,0,0,0
Tx_Box(Clone),8.059999,0.5,8.443,1,1,1,0,0,0
Tx_Box(Clone),8.059999,0.5,9.443,1,1,1,0,0,0
Tx_Box(Clone),4.06,0.5,5.443,1,1,1,0,0,0
Tx_Box(Clone),4.06,0.5,6.443,1,1,1,0,0,0
Tx_Box(Clone),4.06,0.5,7.443,1,1,1,0,0,0
Tx_Box(Clone),4.06,0.5,8.443,1,1,1,0,0,0
Tx_Box(Clone),4.06,0.5,9.443,1,1,1,0,0,0
Tx_Box(Clone),5.06,0.5,5.443,1,1,1,0,0,0
