name,pos,scale,Rotation
Tx_Box(Clone),-2,0,-4.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,-3.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,-2.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,-1.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,-0.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,0.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,1.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,2.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,3.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,4.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,5.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,6.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,7.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,8.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,9.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,10.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,11.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,12.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,13.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,14.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,15.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,16.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,17.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,18.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,19.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,20.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,21.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,22.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,23.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,24.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,25.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,26.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,27.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,28.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,29.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,30.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,31.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,32.5,1,1,1,0,0,0
Tx_Box(Clone),-2,0,33.5,1,1,1,0,0,0
