name,pos,scale,Rotation,,,,,,
Tx_Box(Clone),-1.463,0.517,0.9499995,1,1,1,0.3490659,0,0
Tx_Box(Clone),-4.455001,0.5200001,-7.06,1,1,1,0,0,5.934119
Tx_Box(Clone),-5.396001,0.863,-7.06,1,1,1,0,0,5.934119
Tx_Box(Clone),-3.516001,0.179,-7.06,1,1,1,0,0,5.934119
Tx_Box(Clone),2.59,1,4.73,1,1,1,0,0,0
Tx_Box(Clone),2.59,1,5.73,1,1,1,0,0,0
Tx_Box(Clone),2.59,1,6.73,1,1,1,0,0,0
Tx_Box(Clone),2.59,1,7.73,1,1,1,0,0,0
Tx_Box(Clone),3.59,1,4.73,1,1,1,0,0,0
Tx_Box(Clone),3.59,1,5.73,1,1,1,0,0,0
Tx_Box(Clone),3.59,1,6.73,1,1,1,0,0,0
Tx_Box(Clone),3.59,1,7.73,1,1,1,0,0,0
Tx_Box(Clone),-4.112,0.527,7.34,1,1,1,0,0,0.3490658
Tx_Box(Clone),-4.26,1,-0.78,1,1,1,0,0,0
Tx_Box(Clone),-3.26,1,-0.78,1,1,1,0,0,0
Tx_Box(Clone),-2.26,1,-0.78,1,1,1,0,0,0
Tx_Box(Clone),-1.26,1,-0.78,1,1,1,0,0,0
Tx_Box(Clone),-0.26,1,-0.78,1,1,1,0,0,0
Tx_Box(Clone),-6.19,1,-7.06,1,1,1,0,0,0
Tx_Box(Clone),-6.86,0.02,1.434,1,1,1,5.934119,0,0
Tx_Box(Clone),-2.38,1,5.943,1,1,1,0,0,0
Tx_Box(Clone),-2.38,1,6.943,1,1,1,0,0,0
Tx_Box(Clone),-2.38,1,7.943,1,1,1,0,0,0
Tx_Box(Clone),-2.38,1,8.943,1,1,1,0,0,0
Tx_Box(Clone),-1.38,1,5.943,1,1,1,0,0,0
Tx_Box(Clone),-1.38,1,6.943,1,1,1,0,0,0
Tx_Box(Clone),-1.38,1,7.943,1,1,1,0,0,0
Tx_Box(Clone),-1.38,1,8.943,1,1,1,0,0,0
Tx_Box(Clone),-0.38,1,5.943,1,1,1,0,0,0
Tx_Box(Clone),-0.38,1,6.943,1,1,1,0,0,0
Tx_Box(Clone),-0.38,1,7.943,1,1,1,0,0,0
Tx_Box(Clone),-0.38,1,8.943,1,1,1,0,0,0
Tx_Box(Clone),0.62,1,5.943,1,1,1,0,0,0
Tx_Box(Clone),0.62,1,6.943,1,1,1,0,0,0
Tx_Box(Clone),0.62,1,7.943,1,1,1,0,0,0
Tx_Box(Clone),0.62,1,8.943,1,1,1,0,0,0
Tx_Box(Clone),-2.38,1,5.943,1,1,1,0,0,0
Tx_Box(Clone),-2.38,1,6.943,1,1,1,0,0,0
Tx_Box(Clone),-2.38,1,7.943,1,1,1,0,0,0
Tx_Box(Clone),-2.38,1,8.943,1,1,1,0,0,0
Tx_Box(Clone),-1.38,1,5.943,1,1,1,0,0,0
Tx_Box(Clone),-1.38,1,6.943,1,1,1,0,0,0
Tx_Box(Clone),-1.38,1,7.943,1,1,1,0,0,0
Tx_Box(Clone),-1.38,1,8.943,1,1,1,0,0,0
Tx_Box(Clone),-0.38,1,5.943,1,1,1,0,0,0
Tx_Box(Clone),-0.38,1,6.943,1,1,1,0,0,0
Tx_Box(Clone),-0.38,1,7.943,1,1,1,0,0,0
Tx_Box(Clone),-0.38,1,8.943,1,1,1,0,0,0
Tx_Box(Clone),0.62,1,5.943,1,1,1,0,0,0
Tx_Box(Clone),0.62,1,6.943,1,1,1,0,0,0
Tx_Box(Clone),0.62,1,7.943,1,1,1,0,0,0
Tx_Box(Clone),0.62,1,8.943,1,1,1,0,0,0
Tx_Box(Clone),-6.86,0.36,2.371,1,1,1,5.934119,0,0
Tx_Box(Clone),-8.389999,0.5,-6.07,1,1,1,0,0,0
Tx_Box(Clone),-8.389999,0.5,-5.07,1,1,1,0,0,0
Tx_Box(Clone),-7.39,0.5,-6.07,1,1,1,0,0,0
Tx_Box(Clone),-7.39,0.5,-5.07,1,1,1,0,0,0
Tx_Box(Clone),-6.39,0.5,-6.07,1,1,1,0,0,0
Tx_Box(Clone),-6.39,0.5,-5.07,1,1,1,0,0,0
Tx_Box(Clone),-8.389999,0.5,-6.07,1,1,1,0,0,0
Tx_Box(Clone),-8.389999,0.5,-5.07,1,1,1,0,0,0
Tx_Box(Clone),-7.39,0.5,-6.07,1,1,1,0,0,0
Tx_Box(Clone),-7.39,0.5,-5.07,1,1,1,0,0,0
Tx_Box(Clone),-6.39,0.5,-6.07,1,1,1,0,0,0
Tx_Box(Clone),-6.39,0.5,-5.07,1,1,1,0,0,0
Tx_Box(Clone),2.55,0.5,0.74,1,1,1,0,0,0
Tx_Box(Clone),2.55,0.5,1.74,1,1,1,0,0,0
Tx_Box(Clone),2.55,0.5,2.74,1,1,1,0,0,0
Tx_Box(Clone),3.55,0.5,0.74,1,1,1,0,0,0
Tx_Box(Clone),3.55,0.5,1.74,1,1,1,0,0,0
Tx_Box(Clone),3.55,0.5,2.74,1,1,1,0,0,0
Tx_Box(Clone),4.55,0.5,0.74,1,1,1,0,0,0
Tx_Box(Clone),4.55,0.5,1.74,1,1,1,0,0,0
Tx_Box(Clone),4.55,0.5,2.74,1,1,1,0,0,0
Tx_Box(Clone),5.55,0.5,0.74,1,1,1,0,0,0
Tx_Box(Clone),5.55,0.5,1.74,1,1,1,0,0,0
Tx_Box(Clone),5.55,0.5,2.74,1,1,1,0,0,0
Tx_Box(Clone),2.55,0.5,0.74,1,1,1,0,0,0
Tx_Box(Clone),2.55,0.5,1.74,1,1,1,0,0,0
Tx_Box(Clone),2.55,0.5,2.74,1,1,1,0,0,0
Tx_Box(Clone),3.55,0.5,0.74,1,1,1,0,0,0
Tx_Box(Clone),3.55,0.5,1.74,1,1,1,0,0,0
Tx_Box(Clone),3.55,0.5,2.74,1,1,1,0,0,0
Tx_Box(Clone),4.55,0.5,0.74,1,1,1,0,0,0
Tx_Box(Clone),4.55,0.5,1.74,1,1,1,0,0,0
Tx_Box(Clone),4.55,0.5,2.74,1,1,1,0,0,0
Tx_Box(Clone),5.55,0.5,0.74,1,1,1,0,0,0
Tx_Box(Clone),5.55,0.5,1.74,1,1,1,0,0,0
Tx_Box(Clone),5.55,0.5,2.74,1,1,1,0,0,0
Tx_Box(Clone),-1.463,0.859,0.017,1,1,1,0.3490659,0,0
Tx_Box(Clone),-1.45,0.5,0.24,1,1,1,0,0,0
Tx_Box(Clone),-1.45,0.5,1.24,1,1,1,0,0,0
Tx_Box(Clone),-1.45,0.5,2.24,1,1,1,0,0,0
Tx_Box(Clone),-1.45,0.5,3.24,1,1,1,0,0,0
Tx_Box(Clone),-0.45,0.5,0.24,1,1,1,0,0,0
Tx_Box(Clone),-0.45,0.5,1.24,1,1,1,0,0,0
Tx_Box(Clone),-0.45,0.5,2.24,1,1,1,0,0,0
Tx_Box(Clone),-0.45,0.5,3.24,1,1,1,0,0,0
Tx_Box(Clone),0.55,0.5,0.24,1,1,1,0,0,0
Tx_Box(Clone),0.55,0.5,1.24,1,1,1,0,0,0
Tx_Box(Clone),0.55,0.5,2.24,1,1,1,0,0,0
Tx_Box(Clone),0.55,0.5,3.24,1,1,1,0,0,0
Tx_Box(Clone),1.55,0.5,0.24,1,1,1,0,0,0
Tx_Box(Clone),1.55,0.5,1.24,1,1,1,0,0,0
Tx_Box(Clone),1.55,0.5,2.24,1,1,1,0,0,0
Tx_Box(Clone),1.55,0.5,3.24,1,1,1,0,0,0
Tx_Box(Clone),5.04,1,-7.22,1,1,1,0,0,0
Tx_Box(Clone),5.04,1,-6.22,1,1,1,0,0,0
Tx_Box(Clone),5.04,1,-5.22,1,1,1,0,0,0
Tx_Box(Clone),6.04,1,-7.22,1,1,1,0,0,0
Tx_Box(Clone),6.04,1,-6.22,1,1,1,0,0,0
Tx_Box(Clone),6.04,1,-5.22,1,1,1,0,0,0
Tx_Box(Clone),7.04,1,-7.22,1,1,1,0,0,0
Tx_Box(Clone),7.04,1,-6.22,1,1,1,0,0,0
Tx_Box(Clone),7.04,1,-5.22,1,1,1,0,0,0
Tx_Box(Clone),8.04,1,-7.22,1,1,1,0,0,0
Tx_Box(Clone),8.04,1,-6.22,1,1,1,0,0,0
Tx_Box(Clone),8.04,1,-5.22,1,1,1,0,0,0
Tx_Box(Clone),9.04,1,-7.22,1,1,1,0,0,0
Tx_Box(Clone),9.04,1,-6.22,1,1,1,0,0,0
Tx_Box(Clone),9.04,1,-5.22,1,1,1,0,0,0
Tx_Box(Clone),0.74,1,-2.82,1,1,1,0,0,0
Tx_Box(Clone),0.74,1,-1.82,1,1,1,0,0,0
Tx_Box(Clone),0.74,1,-0.8200001,1,1,1,0,0,0
Tx_Box(Clone),1.74,1,-2.82,1,1,1,0,0,0
Tx_Box(Clone),1.74,1,-1.82,1,1,1,0,0,0
