name,pos,scale,Rotation,,,,,,
Tx_Box(Clone),7.005,0.5200001,-8.61,1,1,1,0,0,5.934119
Tx_Box(Clone),-6.48,0.5,6.29,1,1,1,0,0,0
Tx_Box(Clone),-6.48,0.5,7.29,1,1,1,0,0,0
Tx_Box(Clone),-5.48,0.5,6.29,1,1,1,0,0,0
Tx_Box(Clone),-5.48,0.5,7.29,1,1,1,0,0,0
Tx_Box(Clone),-4.48,0.5,6.29,1,1,1,0,0,0
Tx_Box(Clone),-4.48,0.5,7.29,1,1,1,0,0,0
Tx_Box(Clone),-3.48,0.5,6.29,1,1,1,0,0,0
Tx_Box(Clone),-3.48,0.5,7.29,1,1,1,0,0,0
Tx_Box(Clone),-2.48,0.5,6.29,1,1,1,0,0,0
Tx_Box(Clone),-2.48,0.5,7.29,1,1,1,0,0,0
Tx_Box(Clone),-6.48,0.5,6.29,1,1,1,0,0,0
Tx_Box(Clone),-6.48,0.5,7.29,1,1,1,0,0,0
Tx_Box(Clone),-5.48,0.5,6.29,1,1,1,0,0,0
Tx_Box(Clone),-5.48,0.5,7.29,1,1,1,0,0,0
Tx_Box(Clone),-4.48,0.5,6.29,1,1,1,0,0,0
Tx_Box(Clone),-4.48,0.5,7.29,1,1,1,0,0,0
Tx_Box(Clone),-3.48,0.5,6.29,1,1,1,0,0,0
Tx_Box(Clone),-3.48,0.5,7.29,1,1,1,0,0,0
Tx_Box(Clone),-2.48,0.5,6.29,1,1,1,0,0,0
Tx_Box(Clone),-2.48,0.5,7.29,1,1,1,0,0,0
Tx_Box(Clone),6.064,0.863,-8.61,1,1,1,0,0,5.934119
Tx_Box(Clone),7.944,0.179,-8.61,1,1,1,0,0,5.934119
Tx_Box(Clone),5.57,0.5,5.48,1,1,1,0,0,0
Tx_Box(Clone),5.57,0.5,6.48,1,1,1,0,0,0
Tx_Box(Clone),5.57,0.5,7.48,1,1,1,0,0,0
Tx_Box(Clone),5.57,0.5,8.48,1,1,1,0,0,0
Tx_Box(Clone),5.57,0.5,9.48,1,1,1,0,0,0
Tx_Box(Clone),6.57,0.5,5.48,1,1,1,0,0,0
Tx_Box(Clone),6.57,0.5,6.48,1,1,1,0,0,0
Tx_Box(Clone),6.57,0.5,7.48,1,1,1,0,0,0
Tx_Box(Clone),6.57,0.5,8.48,1,1,1,0,0,0
Tx_Box(Clone),6.57,0.5,9.48,1,1,1,0,0,0
Tx_Box(Clone),7.57,0.5,5.48,1,1,1,0,0,0
Tx_Box(Clone),7.57,0.5,6.48,1,1,1,0,0,0
Tx_Box(Clone),7.57,0.5,7.48,1,1,1,0,0,0
Tx_Box(Clone),7.57,0.5,8.48,1,1,1,0,0,0
Tx_Box(Clone),7.57,0.5,9.48,1,1,1,0,0,0
Tx_Box(Clone),8.57,0.5,5.48,1,1,1,0,0,0
Tx_Box(Clone),8.57,0.5,6.48,1,1,1,0,0,0
Tx_Box(Clone),8.57,0.5,7.48,1,1,1,0,0,0
Tx_Box(Clone),8.57,0.5,8.48,1,1,1,0,0,0
Tx_Box(Clone),8.57,0.5,9.48,1,1,1,0,0,0
Tx_Box(Clone),9.57,0.5,5.48,1,1,1,0,0,0
Tx_Box(Clone),9.57,0.5,6.48,1,1,1,0,0,0
Tx_Box(Clone),9.57,0.5,7.48,1,1,1,0,0,0
Tx_Box(Clone),9.57,0.5,8.48,1,1,1,0,0,0
Tx_Box(Clone),9.57,0.5,9.48,1,1,1,0,0,0
Tx_Box(Clone),5.57,0.5,5.48,1,1,1,0,0,0
Tx_Box(Clone),5.57,0.5,6.48,1,1,1,0,0,0
Tx_Box(Clone),5.57,0.5,7.48,1,1,1,0,0,0
Tx_Box(Clone),5.57,0.5,8.48,1,1,1,0,0,0
Tx_Box(Clone),5.57,0.5,9.48,1,1,1,0,0,0
Tx_Box(Clone),6.57,0.5,5.48,1,1,1,0,0,0
Tx_Box(Clone),6.57,0.5,6.48,1,1,1,0,0,0
Tx_Box(Clone),6.57,0.5,7.48,1,1,1,0,0,0
Tx_Box(Clone),6.57,0.5,8.48,1,1,1,0,0,0
Tx_Box(Clone),6.57,0.5,9.48,1,1,1,0,0,0
Tx_Box(Clone),7.57,0.5,5.48,1,1,1,0,0,0
Tx_Box(Clone),7.57,0.5,6.48,1,1,1,0,0,0
Tx_Box(Clone),7.57,0.5,7.48,1,1,1,0,0,0
Tx_Box(Clone),7.57,0.5,8.48,1,1,1,0,0,0
Tx_Box(Clone),7.57,0.5,9.48,1,1,1,0,0,0
Tx_Box(Clone),8.57,0.5,5.48,1,1,1,0,0,0
Tx_Box(Clone),8.57,0.5,6.48,1,1,1,0,0,0
Tx_Box(Clone),8.57,0.5,7.48,1,1,1,0,0,0
Tx_Box(Clone),8.57,0.5,8.48,1,1,1,0,0,0
Tx_Box(Clone),8.57,0.5,9.48,1,1,1,0,0,0
Tx_Box(Clone),9.57,0.5,5.48,1,1,1,0,0,0
Tx_Box(Clone),9.57,0.5,6.48,1,1,1,0,0,0
Tx_Box(Clone),9.57,0.5,7.48,1,1,1,0,0,0
