name,pos,scale,Rotation
Tx_Box(Clone),-4.5,0,-4.5,1,1,1,0,0,0
Tx_Box(Clone),-4.5,0,-3.5,1,1,1,0,0,0
Tx_Box(Clone),-4.5,0,-2.5,1,1,1,0,0,0
Tx_Box(Clone),-4.5,0,-1.5,1,1,1,0,0,0
Tx_Box(Clone),-4.5,0,-0.5,1,1,1,0,0,0
Tx_Box(Clone),-4.5,0,0.5,1,1,1,0,0,0
Tx_Box(Clone),-4.5,0,1.5,1,1,1,0,0,0
Tx_Box(Clone),-4.5,0,2.5,1,1,1,0,0,0
Tx_Box(Clone),-4.5,0,3.5,1,1,1,0,0,0
Tx_Box(Clone),-4.5,0,4.5,1,1,1,0,0,0
Tx_Box(Clone),-3.5,0,-4.5,1,1,1,0,0,0
Tx_Box(Clone),-3.5,0,-3.5,1,1,1,0,0,0
Tx_Box(Clone),-3.5,0,-2.5,1,1,1,0,0,0
Tx_Box(Clone),-3.5,0,-1.5,1,1,1,0,0,0
Tx_Box(Clone),-3.5,0,-0.5,1,1,1,0,0,0
Tx_Box(Clone),-3.5,0,0.5,1,1,1,0,0,0
Tx_Box(Clone),-3.5,0,1.5,1,1,1,0,0,0
Tx_Box(Clone),-3.5,0,2.5,1,1,1,0,0,0
Tx_Box(Clone),-3.5,0,3.5,1,1,1,0,0,0
Tx_Box(Clone),-3.5,0,4.5,1,1,1,0,0,0
Tx_Box(Clone),-2.5,0,-4.5,1,1,1,0,0,0
Tx_Box(Clone),-2.5,0,-3.5,1,1,1,0,0,0
Tx_Box(Clone),-2.5,0,-2.5,1,1,1,0,0,0
Tx_Box(Clone),-2.5,0,-1.5,1,1,1,0,0,0
Tx_Box(Clone),-2.5,0,-0.5,1,1,1,0,0,0
Tx_Box(Clone),-2.5,0,0.5,1,1,1,0,0,0
Tx_Box(Clone),-2.5,0,1.5,1,1,1,0,0,0
Tx_Box(Clone),-2.5,0,2.5,1,1,1,0,0,0
Tx_Box(Clone),-2.5,0,3.5,1,1,1,0,0,0
Tx_Box(Clone),-2.5,0,4.5,1,1,1,0,0,0
Tx_Box(Clone),-1.5,0,-4.5,1,1,1,0,0,0
Tx_Box(Clone),-1.5,0,-3.5,1,1,1,0,0,0
Tx_Box(Clone),-1.5,0,-2.5,1,1,1,0,0,0
Tx_Box(Clone),-1.5,0,-1.5,1,1,1,0,0,0
Tx_Box(Clone),-1.5,0,-0.5,1,1,1,0,0,0
Tx_Box(Clone),-1.5,0,0.5,1,1,1,0,0,0
Tx_Box(Clone),-1.5,0,1.5,1,1,1,0,0,0
