name,pos,scale,Rotation,,,,,,
Tx_Box(Clone),-6.54,0.02,1.76,1,1,1,5.934119,0,0
Tx_Box(Clone),-6.54,0.36,2.697,1,1,1,5.934119,0,0
Tx_Box(Clone),-6.54,0.5,3.495,1,1,1,0,0,0
Tx_Box(Clone),4.393,1.674,1.588,1,1,1,0,0,5.934119
Tx_Box(Clone),3.454,2.015,1.588,1,1,1,0,0,5.934119
Tx_Box(Clone),2.513,2.358,1.588,1,1,1,0,0,5.934119
Tx_Box(Clone),-2.29,2.5,-2.18,1,1,1,0,0,0
Tx_Box(Clone),-2.29,2.5,-1.18,1,1,1,0,0,0
Tx_Box(Clone),-2.29,2.5,-0.18,1,1,1,0,0,0
Tx_Box(Clone),-2.29,2.5,0.82,1,1,1,0,0,0
Tx_Box(Clone),-2.29,2.5,1.82,1,1,1,0,0,0
Tx_Box(Clone),-1.29,2.5,-2.18,1,1,1,0,0,0
Tx_Box(Clone),-1.29,2.5,-1.18,1,1,1,0,0,0
Tx_Box(Clone),-1.29,2.5,-0.18,1,1,1,0,0,0
Tx_Box(Clone),-1.29,2.5,0.82,1,1,1,0,0,0
Tx_Box(Clone),-1.29,2.5,1.82,1,1,1,0,0,0
Tx_Box(Clone),-0.29,2.5,-2.18,1,1,1,0,0,0
Tx_Box(Clone),-0.29,2.5,-1.18,1,1,1,0,0,0
Tx_Box(Clone),-0.29,2.5,-0.18,1,1,1,0,0,0
Tx_Box(Clone),-0.29,2.5,0.82,1,1,1,0,0,0
Tx_Box(Clone),-0.29,2.5,1.82,1,1,1,0,0,0
Tx_Box(Clone),0.71,2.5,-2.18,1,1,1,0,0,0
Tx_Box(Clone),0.71,2.5,-1.18,1,1,1,0,0,0
Tx_Box(Clone),0.71,2.5,-0.18,1,1,1,0,0,0
Tx_Box(Clone),0.71,2.5,0.82,1,1,1,0,0,0
Tx_Box(Clone),0.71,2.5,1.82,1,1,1,0,0,0
Tx_Box(Clone),1.71,2.5,-2.18,1,1,1,0,0,0
Tx_Box(Clone),1.71,2.5,-1.18,1,1,1,0,0,0
Tx_Box(Clone),1.71,2.5,-0.18,1,1,1,0,0,0
Tx_Box(Clone),1.71,2.5,0.82,1,1,1,0,0,0
Tx_Box(Clone),1.71,2.5,1.82,1,1,1,0,0,0
Tx_Box(Clone),6.15,0.6810001,7.154,1,1,1,0.3490659,0,0
Tx_Box(Clone),6.15,1.02,6.216,1,1,1,0.3490659,0,0
Tx_Box(Clone),6.15,1.363,5.283,1,1,1,0.3490659,0,0
Tx_Box(Clone),-2.29,1.5,-2.18,1,1,1,0,0,0
Tx_Box(Clone),-2.29,1.5,-1.18,1,1,1,0,0,0
Tx_Box(Clone),-2.29,1.5,-0.18,1,1,1,0,0,0
Tx_Box(Clone),-2.29,1.5,0.82,1,1,1,0,0,0
Tx_Box(Clone),-2.29,1.5,1.82,1,1,1,0,0,0
Tx_Box(Clone),-1.29,1.5,-2.18,1,1,1,0,0,0
Tx_Box(Clone),-1.29,1.5,-1.18,1,1,1,0,0,0
Tx_Box(Clone),-1.29,1.5,-0.18,1,1,1,0,0,0
Tx_Box(Clone),-1.29,1.5,0.82,1,1,1,0,0,0
Tx_Box(Clone),-1.29,1.5,1.82,1,1,1,0,0,0
Tx_Box(Clone),-0.29,1.5,-2.18,1,1,1,0,0,0
Tx_Box(Clone),-0.29,1.5,-1.18,1,1,1,0,0,0
Tx_Box(Clone),-0.29,1.5,-0.18,1,1,1,0,0,0
Tx_Box(Clone),-0.29,1.5,0.82,1,1,1,0,0,0
Tx_Box(Clone),-0.29,1.5,1.82,1,1,1,0,0,0
Tx_Box(Clone),0.71,1.5,-2.18,1,1,1,0,0,0
Tx_Box(Clone),0.71,1.5,-1.18,1,1,1,0,0,0
Tx_Box(Clone),0.71,1.5,-0.18,1,1,1,0,0,0
Tx_Box(Clone),0.71,1.5,0.82,1,1,1,0,0,0
Tx_Box(Clone),0.71,1.5,1.82,1,1,1,0,0,0
Tx_Box(Clone),1.71,1.5,-2.18,1,1,1,0,0,0
Tx_Box(Clone),1.71,1.5,-1.18,1,1,1,0,0,0
Tx_Box(Clone),1.71,1.5,-0.18,1,1,1,0,0,0
