name,pos,scale,Rotation,,,,,,
Tx_Box(Clone),-9.860001,0.5,0,1,1,1,0,0,0
Tx_Box(Clone),-8.860001,0.5,0,1,1,1,0,0,0
Tx_Box(Clone),-7.86,0.5,0,1,1,1,0,0,0
Tx_Box(Clone),-6.86,0.5,0,1,1,1,0,0,0
Tx_Box(Clone),-5.86,0.5,0,1,1,1,0,0,0
Tx_Box(Clone),-4.88,1,-5.23,1,1,1,0,0,0
Tx_Box(Clone),-4.88,1,-4.23,1,1,1,0,0,0
Tx_Box(Clone),-4.88,1,-3.23,1,1,1,0,0,0
Tx_Box(Clone),-4.88,1,-2.23,1,1,1,0,0,0
Tx_Box(Clone),-4.88,1,-1.23,1,1,1,0,0,0
Tx_Box(Clone),-9.84,1,10.09,1,1,1,0,0,0
Tx_Box(Clone),-8.84,1,10.09,1,1,1,0,0,0
Tx_Box(Clone),-7.84,1,10.09,1,1,1,0,0,0
Tx_Box(Clone),8.68,1,-3.83,1,1,1,0,0,0
Tx_Box(Clone),8.68,1,-2.83,1,1,1,0,0,0
Tx_Box(Clone),8.68,1,-1.83,1,1,1,0,0,0
Tx_Box(Clone),8.68,1,-0.83,1,1,1,0,0,0
Tx_Box(Clone),8.68,1,0.17,1,1,1,0,0,0
Tx_Box(Clone),-0.87,1,-2.97,1,1,1,0,0,0
Tx_Box(Clone),-0.87,1,-1.97,1,1,1,0,0,0
Tx_Box(Clone),-0.87,1,-0.97,1,1,1,0,0,0
Tx_Box(Clone),-0.87,1,0.02999997,1,1,1,0,0,0
Tx_Box(Clone),1.48,1,-7.37,1,1,1,0,0,0
Tx_Box(Clone),2.48,1,-7.37,1,1,1,0,0,0
Tx_Box(Clone),3.48,1,-7.37,1,1,1,0,0,0
Tx_Box(Clone),-9.860001,1,-5.18,1,1,1,0,0,0
Tx_Box(Clone),-8.860001,1,-5.18,1,1,1,0,0,0
Tx_Box(Clone),-7.86,1,-5.18,1,1,1,0,0,0
Tx_Box(Clone),-6.86,1,-5.18,1,1,1,0,0,0
Tx_Box(Clone),-5.86,1,-5.18,1,1,1,0,0,0
Tx_Box(Clone),-5.01,1,11.08,1,1,1,0,0,0
Tx_Box(Clone),-4.01,1,11.08,1,1,1,0,0,0
Tx_Box(Clone),-3.01,1,11.08,1,1,1,0,0,0
Tx_Box(Clone),-2.01,1,11.08,1,1,1,0,0,0
Tx_Box(Clone),-1.01,1,11.08,1,1,1,0,0,0
Tx_Box(Clone),-0.00999999,1,11.08,1,1,1,0,0,0
Tx_Box(Clone),0.99,1,11.08,1,1,1,0,0,0
Tx_Box(Clone),1.99,1,11.08,1,1,1,0,0,0
Tx_Box(Clone),2.99,1,11.08,1,1,1,0,0,0
Tx_Box(Clone),3.99,1,11.08,1,1,1,0,0,0
Tx_Box(Clone),4.99,1,11.08,1,1,1,0,0,0
Tx_Box(Clone),5.99,1,11.08,1,1,1,0,0,0
Tx_Box(Clone),6.99,1,11.08,1,1,1,0,0,0
Tx_Box(Clone),7.99,1,11.08,1,1,1,0,0,0
Tx_Box(Clone),8.99,1,11.08,1,1,1,0,0,0
Tx_Box(Clone),-6.09,1,-7.5,1,1,1,0,0,0
Tx_Box(Clone),-5.09,1,-7.5,1,1,1,0,0,0
Tx_Box(Clone),-4.09,1,-7.5,1,1,1,0,0,0
Tx_Box(Clone),-3.09,1,-7.5,1,1,1,0,0,0
Tx_Box(Clone),-2.09,1,-7.5,1,1,1,0,0,0
Tx_Box(Clone),3.51,1,3.09,1,1,1,0,0,0
Tx_Box(Clone),3.51,1,4.09,1,1,1,0,0,0
Tx_Box(Clone),3.51,1,5.09,1,1,1,0,0,0
Tx_Box(Clone),3.51,1,6.09,1,1,1,0,0,0
Tx_Box(Clone),3.51,1,7.09,1,1,1,0,0,0
Tx_Box(Clone),0.49,1,8.12,1,1,1,0,0,0
Tx_Box(Clone),1.49,1,8.12,1,1,1,0,0,0
Tx_Box(Clone),2.49,1,8.12,1,1,1,0,0,0
Tx_Box(Clone),3.49,1,8.12,1,1,1,0,0,0
Tx_Box(Clone),-9.860001,0.5,-2.6,1,1,1,0,0,0
Tx_Box(Clone),-8.860001,0.5,-2.6,1,1,1,0,0,0
Tx_Box(Clone),-7.86,0.5,-2.6,1,1,1,0,0,0
Tx_Box(Clone),-6.86,0.5,-2.6,1,1,1,0,0,0
